round,client_id,l2_norm,is_malicious
1,0,10.473933219909668,True
1,1,10.128875732421875,True
1,2,10.342703819274902,False
1,3,10.836898803710938,False
1,4,47.11137390136719,False
1,5,10.478699684143066,False
1,6,10.010138511657715,False
1,7,10.68628978729248,False
1,8,50.76118087768555,False
1,9,10.4246187210083,False
2,0,10.877483367919922,True
2,1,10.949263572692871,True
2,2,10.640942573547363,False
2,3,10.861749649047852,False
2,4,10.794807434082031,False
2,5,11.150933265686035,False
2,6,10.50264835357666,False
2,7,34.4823112487793,False
2,8,11.054351806640625,False
2,9,31.708723068237305,False
3,0,11.060661315917969,True
3,1,27.597801208496094,True
3,2,11.298016548156738,False
3,3,11.484321594238281,False
3,4,11.27286434173584,False
3,5,11.134992599487305,False
3,6,25.004940032958984,False
3,7,11.470747947692871,False
3,8,11.228992462158203,False
3,9,11.328389167785645,False
4,0,11.576841354370117,True
4,1,11.78194522857666,True
4,2,23.467411041259766,False
4,3,11.610006332397461,False
4,4,25.290735244750977,False
4,5,11.754741668701172,False
4,6,11.555270195007324,False
4,7,11.399675369262695,False
4,8,11.629804611206055,False
4,9,11.439556121826172,False
5,0,11.867770195007324,True
5,1,12.03246021270752,True
5,2,24.259868621826172,False
5,3,11.963425636291504,False
5,4,11.817476272583008,False
5,5,11.83431339263916,False
5,6,22.153242111206055,False
5,7,11.903705596923828,False
5,8,11.674863815307617,False
5,9,11.647223472595215,False
6,0,11.90256404876709,True
6,1,12.209771156311035,True
6,2,12.09214973449707,False
6,3,11.89798641204834,False
6,4,12.001404762268066,False
6,5,23.771650314331055,False
6,6,12.213233947753906,False
6,7,12.041254997253418,False
6,8,12.059211730957031,False
6,9,21.700428009033203,False
7,0,12.241524696350098,True
7,1,21.207979202270508,True
7,2,12.102144241333008,False
7,3,12.20665168762207,False
7,4,12.088007926940918,False
7,5,12.190855979919434,False
7,6,12.290681838989258,False
7,7,23.4594669342041,False
7,8,12.356989860534668,False
7,9,12.365696907043457,False
8,0,21.30411720275879,True
8,1,12.405399322509766,True
8,2,22.777183532714844,False
8,3,12.256002426147461,False
8,4,12.510930061340332,False
8,5,12.462702751159668,False
8,6,12.501387596130371,False
8,7,12.282548904418945,False
8,8,12.436104774475098,False
8,9,12.38294792175293,False
9,0,12.510479927062988,True
9,1,12.657745361328125,True
