round,client_id,l2_norm,is_malicious
1,0,47.94646453857422,True
1,1,10.043368339538574,True
1,2,10.538990020751953,False
1,3,51.97983932495117,False
1,4,10.43427562713623,False
1,5,10.749131202697754,False
1,6,10.410501480102539,False
1,7,10.899003982543945,False
1,8,10.484957695007324,False
1,9,10.197653770446777,False
2,0,10.528104782104492,True
2,1,33.123435974121094,True
2,2,10.665712356567383,False
2,3,10.866292953491211,False
2,4,10.845518112182617,False
2,5,35.35063171386719,False
2,6,11.20450496673584,False
2,7,10.954317092895508,False
2,8,10.9596529006958,False
2,9,11.187254905700684,False
3,0,11.52202320098877,True
3,1,11.255216598510742,True
3,2,28.035114288330078,False
3,3,11.11178207397461,False
3,4,11.343284606933594,False
3,5,11.3568696975708,False
3,6,11.075016975402832,False
3,7,11.323943138122559,False
3,8,25.00839614868164,False
3,9,11.508583068847656,False
4,0,11.633687973022461,True
4,1,11.832625389099121,True
4,2,26.516088485717773,False
4,3,11.784355163574219,False
4,4,11.613529205322266,False
4,5,11.438518524169922,False
4,6,11.4408597946167,False
4,7,11.558013916015625,False
4,8,11.663593292236328,False
4,9,23.002849578857422,False
5,0,11.995210647583008,True
5,1,11.831255912780762,True
5,2,12.022247314453125,False
5,3,24.935714721679688,False
5,4,11.696004867553711,False
5,5,22.937273025512695,False
5,6,11.904465675354004,False
5,7,11.817865371704102,False
5,8,11.884086608886719,False
5,9,11.707686424255371,False
6,0,24.00065040588379,True
6,1,11.909831047058105,True
6,2,12.085986137390137,False
6,3,12.009322166442871,False
6,4,12.203752517700195,False
6,5,12.053295135498047,False
6,6,11.91370964050293,False
6,7,12.222046852111816,False
6,8,12.120750427246094,False
6,9,22.376188278198242,False
7,0,12.10205078125,True
7,1,12.282564163208008,True
7,2,24.135761260986328,False
7,3,12.348149299621582,False
7,4,12.264907836914062,False
7,5,12.113743782043457,False
7,6,12.367497444152832,False
7,7,12.209488868713379,False
7,8,21.388662338256836,False
7,9,12.22863483428955,False
8,0,21.76122283935547,True
8,1,12.52670955657959,True
8,2,12.412040710449219,False
8,3,12.406846046447754,False
8,4,12.284152030944824,False
8,5,12.261637687683105,False
8,6,12.379578590393066,False
8,7,12.349896430969238,False
8,8,22.555644989013672,False
8,9,12.509055137634277,False
9,0,12.577751159667969,True
9,1,22.62489891052246,True
9,2,12.617898941040039,False
9,3,12.488980293273926,False
9,4,20.96163558959961,False
9,5,12.56827449798584,False
9,6,12.509698867797852,False
9,7,12.421804428100586,False
9,8,12.408561706542969,False
9,9,12.642574310302734,False
10,0,12.772332191467285,True
10,1,22.030710220336914,True
10,2,12.63472843170166,False
10,3,12.558314323425293,False
10,4,12.70753002166748,False
10,5,12.618282318115234,False
10,6,12.765059471130371,False
10,7,12.560492515563965,False
10,8,12.680395126342773,False
10,9,20.65839195251465,False
11,0,12.68781852722168,True
11,1,12.899946212768555,True
11,2,12.781896591186523,False
11,3,12.740460395812988,False
