round,client_id,l2_norm,is_malicious
1,0,10.111412048339844,True
1,1,10.128268241882324,True
1,2,10.007563591003418,False
1,3,10.437478065490723,False
1,4,10.071513175964355,False
1,5,10.414592742919922,False
1,6,10.713340759277344,False
1,7,10.290879249572754,False
1,8,10.949522018432617,False
1,9,10.514290809631348,False
2,0,10.5139741897583,True
2,1,10.806472778320312,True
2,2,10.65723705291748,False
2,3,10.73326587677002,False
2,4,10.57949447631836,False
2,5,10.714987754821777,False
2,6,10.406755447387695,False
2,7,10.954546928405762,False
2,8,10.998551368713379,False
2,9,10.43675422668457,False
3,0,11.208646774291992,True
3,1,11.023910522460938,True
3,2,10.711742401123047,False
3,3,11.03481388092041,False
3,4,10.871888160705566,False
3,5,11.047025680541992,False
3,6,11.269611358642578,False
3,7,10.859675407409668,False
3,8,10.75651741027832,False
3,9,11.034332275390625,False
4,0,11.335396766662598,True
4,1,11.286659240722656,True
4,2,11.234066009521484,False
4,3,11.466073989868164,False
4,4,11.324504852294922,False
4,5,11.04516887664795,False
4,6,11.22676944732666,False
4,7,11.457403182983398,False
4,8,11.14574146270752,False
4,9,11.02877426147461,False
5,0,11.51717758178711,True
5,1,11.287800788879395,True
5,2,11.481964111328125,False
5,3,11.264982223510742,False
5,4,11.52356243133545,False
5,5,11.529706001281738,False
5,6,11.671024322509766,False
5,7,11.649511337280273,False
5,8,11.401668548583984,False
5,9,11.54705810546875,False
6,0,11.723511695861816,True
6,1,11.707768440246582,True
6,2,11.517143249511719,False
6,3,11.473990440368652,False
6,4,11.673589706420898,False
6,5,11.848450660705566,False
6,6,11.656207084655762,False
6,7,11.835099220275879,False
6,8,11.607128143310547,False
6,9,11.680737495422363,False
7,0,11.891571044921875,True
7,1,11.905600547790527,True
7,2,11.822629928588867,False
7,3,11.703509330749512,False
7,4,11.832585334777832,False
7,5,11.933638572692871,False
7,6,11.878255844116211,False
7,7,11.80448055267334,False
7,8,11.952444076538086,False
7,9,11.711811065673828,False
8,0,12.034624099731445,True
8,1,11.841459274291992,True
8,2,11.967884063720703,False
8,3,11.952031135559082,False
8,4,12.13718032836914,False
8,5,12.153332710266113,False
8,6,12.075837135314941,False
8,7,12.064903259277344,False
8,8,11.847955703735352,False
8,9,12.000354766845703,False
9,0,12.146158218383789,True
9,1,12.25108814239502,True
9,2,12.084595680236816,False
9,3,12.180397033691406,False
9,4,12.097174644470215,False
9,5,12.254154205322266,False
9,6,11.983226776123047,False
