round,client_id,l2_norm,is_malicious
1,0,10.129898071289062,True
1,1,10.522296905517578,True
1,2,10.040264129638672,True
1,3,19.590036392211914,False
1,4,18.162561416625977,False
1,5,10.462058067321777,False
1,6,10.752684593200684,False
1,7,18.782472610473633,False
1,8,10.417061805725098,False
1,9,10.856620788574219,False
2,0,16.142257690429688,True
2,1,11.156417846679688,True
2,2,10.602306365966797,True
2,3,10.936375617980957,False
2,4,10.932185173034668,False
2,5,10.852765083312988,False
2,6,15.74209213256836,False
2,7,15.25847339630127,False
2,8,11.176688194274902,False
2,9,10.492025375366211,False
3,0,11.120184898376465,True
3,1,11.336817741394043,True
3,2,11.57271671295166,True
3,3,13.726926803588867,False
3,4,11.386078834533691,False
3,5,11.133062362670898,False
3,6,13.92724609375,False
3,7,14.28528118133545,False
3,8,11.582032203674316,False
3,9,11.349141120910645,False
4,0,13.644451141357422,True
4,1,11.85464859008789,True
4,2,11.628673553466797,True
4,3,11.677373886108398,False
4,4,11.443521499633789,False
4,5,11.666446685791016,False
4,6,11.811878204345703,False
4,7,11.470657348632812,False
4,8,13.698163032531738,False
4,9,14.003584861755371,False
5,0,13.63039493560791,True
5,1,11.957752227783203,True
5,2,14.036795616149902,True
5,3,11.724308967590332,False
5,4,12.032687187194824,False
5,5,11.866162300109863,False
5,6,13.462656021118164,False
5,7,11.921808242797852,False
5,8,12.069907188415527,False
5,9,11.732589721679688,False
6,0,12.10930347442627,True
6,1,14.06043815612793,True
6,2,13.399332046508789,True
6,3,12.094578742980957,False
6,4,12.264226913452148,False
6,5,12.269949913024902,False
6,6,11.963232040405273,False
6,7,11.999018669128418,False
6,8,13.581291198730469,False
6,9,12.178938865661621,False
7,0,12.316751480102539,True
7,1,13.588601112365723,True
7,2,12.269139289855957,True
7,3,12.401216506958008,False
7,4,13.559869766235352,False
7,5,12.390981674194336,False
7,6,14.140426635742188,False
7,7,12.311053276062012,False
7,8,12.165692329406738,False
7,9,12.191085815429688,False
8,0,12.325069427490234,True
8,1,12.317413330078125,True
8,2,13.66405200958252,True
8,3,12.46865177154541,False
8,4,12.466634750366211,False
8,5,12.545729637145996,False
8,6,13.59296989440918,False
8,7,12.437334060668945,False
8,8,12.573110580444336,False
8,9,14.065878868103027,False
9,0,12.67911148071289,True
9,1,12.47017765045166,True
9,2,13.783421516418457,True
9,3,13.714005470275879,False
9,4,12.644116401672363,False
9,5,12.549997329711914,False
9,6,12.576058387756348,False
9,7,14.213942527770996,False
9,8,12.480694770812988,False
9,9,12.712798118591309,False
10,0,12.680268287658691,True
10,1,13.890802383422852,True
10,2,12.834961891174316,True
10,3,12.809548377990723,False
10,4,12.727888107299805,False
10,5,12.717896461486816,False
10,6,12.629441261291504,False
10,7,13.765702247619629,False
10,8,12.60743522644043,False
10,9,14.099244117736816,False
11,0,12.926229476928711,True
11,1,12.791234016418457,True
11,2,13.848672866821289,True
11,3,12.919554710388184,False
11,4,12.868006706237793,False
11,5,14.15395450592041,False
11,6,13.81067943572998,False
11,7,12.728987693786621,False
11,8,12.73428726196289,False
11,9,12.829506874084473,False
12,0,13.765829086303711,True
12,1,14.199929237365723,True
