round,client_id,l2_norm,is_malicious
1,0,10.47166919708252,True
1,1,10.768427848815918,False
1,2,10.511420249938965,False
1,3,10.320093154907227,False
1,4,10.09367561340332,False
1,5,10.5033597946167,False
1,6,10.43673324584961,False
1,7,10.165924072265625,False
1,8,10.852933883666992,False
1,9,48.27975845336914,False
2,0,10.777027130126953,True
2,1,32.66640090942383,False
2,2,10.463665962219238,False
2,3,11.126513481140137,False
2,4,10.493431091308594,False
2,5,11.038110733032227,False
2,6,10.811025619506836,False
2,7,10.874518394470215,False
2,8,10.759153366088867,False
2,9,10.846391677856445,False
3,0,25.40092658996582,True
3,1,11.150348663330078,False
3,2,11.390817642211914,False
3,3,11.14433479309082,False
3,4,11.21178913116455,False
3,5,10.965087890625,False
3,6,11.202399253845215,False
3,7,11.110973358154297,False
3,8,10.933930397033691,False
3,9,11.414624214172363,False
4,0,11.455891609191895,True
4,1,11.251866340637207,False
4,2,11.490851402282715,False
4,3,23.293773651123047,False
4,4,11.472850799560547,False
4,5,11.289409637451172,False
4,6,11.66198444366455,False
4,7,11.403665542602539,False
4,8,11.64731502532959,False
4,9,11.468504905700684,False
5,0,11.699625015258789,True
5,1,11.521450996398926,False
5,2,11.663494110107422,False
5,3,11.536344528198242,False
5,4,11.687590599060059,False
5,5,11.668232917785645,False
5,6,11.840802192687988,False
5,7,22.430408477783203,False
5,8,11.851085662841797,False
5,9,11.72029972076416,False
6,0,11.75777530670166,True
6,1,22.19359016418457,False
6,2,11.860028266906738,False
6,3,11.853872299194336,False
6,4,12.013983726501465,False
6,5,11.736732482910156,False
6,6,12.015471458435059,False
6,7,11.888397216796875,False
6,8,11.956794738769531,False
6,9,11.890080451965332,False
7,0,11.929567337036133,True
7,1,11.918150901794434,False
7,2,12.053695678710938,False
7,3,20.739521026611328,False
7,4,12.024222373962402,False
7,5,12.076687812805176,False
7,6,12.043301582336426,False
7,7,12.185220718383789,False
7,8,12.130891799926758,False
7,9,12.15135383605957,False
8,0,12.322792053222656,True
8,1,20.44554328918457,False
8,2,12.172771453857422,False
8,3,12.33369255065918,False
8,4,12.24306869506836,False
8,5,12.052809715270996,False
8,6,12.233698844909668,False
8,7,12.221729278564453,False
8,8,12.176384925842285,False
8,9,12.091468811035156,False
9,0,12.218165397644043,True
9,1,12.315940856933594,False
9,2,12.34963607788086,False
9,3,12.239970207214355,False
9,4,12.443095207214355,False
9,5,12.510504722595215,False
9,6,12.353927612304688,False
9,7,20.702001571655273,False
9,8,12.413442611694336,False
9,9,12.31453800201416,False
10,0,12.562310218811035,True
10,1,12.451909065246582,False
10,2,12.360272407531738,False
10,3,12.567787170410156,False
10,4,20.20257568359375,False
10,5,12.349115371704102,False
10,6,12.49878978729248,False
10,7,12.45972728729248,False
10,8,12.497209548950195,False
10,9,12.477230072021484,False
11,0,12.467608451843262,True
11,1,12.733577728271484,False
11,2,12.601228713989258,False
11,3,20.694923400878906,False
11,4,12.461721420288086,False
11,5,12.612808227539062,False
11,6,12.577385902404785,False
11,7,12.705352783203125,False
11,8,12.621715545654297,False
11,9,12.563694953918457,False
12,0,12.584139823913574,True
12,1,12.76126766204834,False
12,2,12.65996265411377,False
12,3,12.595837593078613,False
12,4,12.789386749267578,False
12,5,12.677511215209961,False
12,6,19.819856643676758,False
12,7,12.702723503112793,False
12,8,12.721540451049805,False
12,9,12.705049514770508,False
13,0,19.697120666503906,True
13,1,12.77287769317627,False
13,2,12.885560989379883,False
13,3,12.696552276611328,False
13,4,12.743915557861328,False
13,5,12.872268676757812,False
13,6,12.817349433898926,False
13,7,12.826171875,False
13,8,12.702911376953125,False
13,9,12.783834457397461,False
14,0,12.78956127166748,True
14,1,12.787418365478516,False
14,2,12.913508415222168,False
14,3,12.965161323547363,False
14,4,12.895660400390625,False
14,5,12.846752166748047,False
14,6,12.85675048828125,False
14,7,19.102752685546875,False
14,8,12.971221923828125,False
14,9,12.84077262878418,False
15,0,12.93044662475586,True
15,1,12.966331481933594,False
15,2,12.966333389282227,False
15,3,12.86575698852539,False
15,4,12.925671577453613,False
15,5,13.004302024841309,False
15,6,12.868399620056152,False
15,7,13.04531192779541,False
15,8,19.200878143310547,False
15,9,13.088744163513184,False
16,0,13.051170349121094,True
16,1,13.017387390136719,False
16,2,12.947223663330078,False
16,3,13.118069648742676,False
16,4,12.93910026550293,False
16,5,13.0431547164917,False
16,6,13.033570289611816,False
16,7,13.113588333129883,False
16,8,13.036365509033203,False
16,9,19.433622360229492,False
17,0,13.10057544708252,True
17,1,13.216038703918457,False
17,2,13.114940643310547,False
17,3,13.179012298583984,False
17,4,13.095799446105957,False
17,5,19.315690994262695,False
17,6,13.01979923248291,False
17,7,13.095916748046875,False
17,8,13.094834327697754,False
17,9,13.029502868652344,False
