round,client_id,l2_norm,is_malicious
1,0,10.798552513122559,True
1,1,10.928576469421387,False
1,2,10.57846736907959,False
1,3,47.32453536987305,False
1,4,10.580663681030273,False
1,5,10.042141914367676,False
1,6,10.451858520507812,False
1,7,10.467432975769043,False
1,8,10.500557899475098,False
1,9,10.174216270446777,False
2,0,10.825904846191406,True
2,1,11.086302757263184,False
2,2,10.5087890625,False
2,3,33.443687438964844,False
2,4,11.107070922851562,False
2,5,10.437724113464355,False
2,6,10.867205619812012,False
2,7,10.904651641845703,False
2,8,10.7824068069458,False
2,9,10.767586708068848,False
3,0,11.3956298828125,True
3,1,11.129496574401855,False
3,2,10.882307052612305,False
3,3,26.78544044494629,False
3,4,11.165903091430664,False
3,5,10.914870262145996,False
3,6,11.11632251739502,False
3,7,11.170111656188965,False
3,8,11.320858001708984,False
3,9,11.183218955993652,False
4,0,11.484230041503906,True
4,1,11.176647186279297,False
4,2,11.514326095581055,False
4,3,11.192954063415527,False
4,4,25.4061279296875,False
4,5,11.410512924194336,False
4,6,11.408753395080566,False
4,7,11.44550609588623,False
4,8,11.573122024536133,False
4,9,11.560178756713867,False
5,0,11.670390129089355,True
5,1,11.453984260559082,False
5,2,11.574676513671875,False
5,3,24.166654586791992,False
5,4,11.79150676727295,False
5,5,11.65856647491455,False
5,6,11.641648292541504,False
5,7,11.56536865234375,False
5,8,11.4651460647583,False
5,9,11.736083984375,False
6,0,11.656318664550781,True
6,1,11.666335105895996,False
6,2,11.972916603088379,False
6,3,11.98009204864502,False
6,4,11.868979454040527,False
6,5,22.641918182373047,False
6,6,11.827742576599121,False
6,7,11.758177757263184,False
6,8,11.824882507324219,False
6,9,11.770512580871582,False
7,0,12.039264678955078,True
7,1,12.004566192626953,False
7,2,12.110038757324219,False
7,3,11.939895629882812,False
7,4,11.824310302734375,False
7,5,23.689008712768555,False
7,6,12.012116432189941,False
7,7,11.936870574951172,False
7,8,12.144804954528809,False
7,9,11.836627960205078,False
8,0,12.113541603088379,True
8,1,12.239940643310547,False
8,2,12.233428001403809,False
8,3,23.480201721191406,False
8,4,12.008247375488281,False
8,5,12.150140762329102,False
8,6,12.172274589538574,False
8,7,11.987918853759766,False
8,8,12.118273735046387,False
8,9,12.168601036071777,False
9,0,12.148641586303711,True
9,1,12.2952880859375,False
9,2,12.406725883483887,False
9,3,12.300448417663574,False
9,4,22.887672424316406,False
9,5,12.244606971740723,False
9,6,12.154614448547363,False
9,7,12.252391815185547,False
9,8,12.373016357421875,False
9,9,12.302431106567383,False
10,0,12.414623260498047,True
10,1,12.356598854064941,False
10,2,12.424077033996582,False
10,3,22.673215866088867,False
