round,client_id,l2_norm,is_malicious
1,0,10.104357719421387,True
1,1,47.2416877746582,True
1,2,10.54638957977295,False
1,3,10.268651008605957,False
1,4,10.579586029052734,False
1,5,10.569499015808105,False
1,6,50.05327224731445,False
1,7,10.440801620483398,False
1,8,10.833059310913086,False
1,9,10.979886054992676,False
2,0,10.573014259338379,True
2,1,10.845431327819824,True
2,2,33.996517181396484,False
2,3,10.899553298950195,False
2,4,10.49459171295166,False
2,5,10.836238861083984,False
2,6,35.30893325805664,False
2,7,11.129273414611816,False
2,8,10.869552612304688,False
2,9,11.144551277160645,False
3,0,10.969158172607422,True
3,1,11.400391578674316,True
3,2,11.22657299041748,False
3,3,11.38414192199707,False
3,4,11.045331954956055,False
3,5,11.21399974822998,False
3,6,11.149402618408203,False
3,7,26.79725456237793,False
3,8,29.4151668548584,False
3,9,11.213347434997559,False
4,0,11.48552131652832,True
4,1,24.485279083251953,True
4,2,11.257050514221191,False
4,3,11.625082969665527,False
4,4,11.436643600463867,False
4,5,11.460153579711914,False
4,6,11.278968811035156,False
4,7,27.379985809326172,False
4,8,11.650247573852539,False
4,9,11.559881210327148,False
5,0,11.707171440124512,True
5,1,11.520586013793945,True
5,2,11.696368217468262,False
5,3,11.84859848022461,False
5,4,24.000316619873047,False
5,5,11.723028182983398,False
5,6,11.651680946350098,False
5,7,11.514265060424805,False
5,8,26.338958740234375,False
5,9,11.840625762939453,False
6,0,25.44550132751465,True
6,1,11.856154441833496,True
6,2,11.847297668457031,False
6,3,12.003225326538086,False
6,4,11.896403312683105,False
6,5,11.992476463317871,False
6,6,11.744210243225098,False
6,7,22.935678482055664,False
6,8,11.918374061584473,False
6,9,11.710531234741211,False
7,0,11.920068740844727,True
7,1,11.896677017211914,True
7,2,12.182046890258789,False
7,3,12.049546241760254,False
7,4,22.948984146118164,False
7,5,12.021023750305176,False
7,6,26.23357391357422,False
7,7,12.059810638427734,False
7,8,12.073264122009277,False
7,9,12.15163516998291,False
8,0,24.56205177307129,True
8,1,12.076711654663086,True
8,2,12.21150016784668,False
8,3,22.892045974731445,False
8,4,12.297852516174316,False
8,5,12.044971466064453,False
8,6,12.207552909851074,False
8,7,12.160133361816406,False
8,8,12.290416717529297,False
8,9,12.157230377197266,False
9,0,12.427571296691895,True
9,1,12.293237686157227,True
9,2,12.374070167541504,False
9,3,22.42397117614746,False
9,4,12.291383743286133,False
9,5,12.20716381072998,False
9,6,12.20351791381836,False
9,7,24.94753074645996,False
9,8,12.341470718383789,False
9,9,12.396208763122559,False
10,0,12.524187088012695,True
10,1,12.45445728302002,True
10,2,12.433740615844727,False
10,3,12.554254531860352,False
10,4,12.442026138305664,False
10,5,12.34170913696289,False
10,6,12.4611177444458,False
10,7,22.97859764099121,False
10,8,24.51491928100586,False
10,9,12.353544235229492,False
11,0,12.538166046142578,True
11,1,23.517019271850586,True
11,2,12.669105529785156,False
11,3,12.46043872833252,False
11,4,12.51539134979248,False
11,5,12.574339866638184,False
11,6,12.461294174194336,False
11,7,24.166017532348633,False
11,8,12.651937484741211,False
11,9,12.571866989135742,False
12,0,12.738432884216309,True
12,1,12.698771476745605,True
12,2,12.636180877685547,False
12,3,12.718498229980469,False
12,4,22.56571388244629,False
12,5,12.562397956848145,False
12,6,12.626969337463379,False
12,7,12.729570388793945,False
12,8,24.90651512145996,False
12,9,12.574043273925781,False
13,0,21.71296501159668,True
13,1,12.728532791137695,True
13,2,12.812948226928711,False
13,3,12.663607597351074,False
13,4,12.7327299118042,False
13,5,12.805849075317383,False
13,6,12.758097648620605,False
13,7,12.6525297164917,False
13,8,12.752161026000977,False
13,9,24.72276496887207,False
14,0,12.8695650100708,True
14,1,12.923456192016602,True
14,2,12.738162994384766,False
14,3,12.753145217895508,False
14,4,12.795552253723145,False
14,5,22.358539581298828,False
14,6,12.917238235473633,False
14,7,12.87236499786377,False
14,8,12.82837200164795,False
14,9,24.405548095703125,False
15,0,12.904964447021484,True
15,1,12.976717948913574,True
15,2,12.838971138000488,False
15,3,24.81265640258789,False
15,4,12.828177452087402,False
15,5,12.991128921508789,False
15,6,22.91253089904785,False
15,7,12.915724754333496,False
15,8,12.946487426757812,False
15,9,12.938450813293457,False
16,0,23.588369369506836,True
16,1,13.016985893249512,True
16,2,13.047828674316406,False
16,3,12.971652030944824,False
16,4,12.913094520568848,False
16,5,25.25632095336914,False
16,6,13.010201454162598,False
16,7,12.924113273620605,False
16,8,12.963468551635742,False
16,9,13.096403121948242,False
17,0,23.273263931274414,True
17,1,13.10036563873291,True
17,2,13.004712104797363,False
17,3,13.01031494140625,False
17,4,24.659353256225586,False
17,5,13.047369003295898,False
17,6,13.148155212402344,False
17,7,13.09471321105957,False
17,8,13.083124160766602,False
17,9,12.998613357543945,False
18,0,25.404739379882812,True
18,1,13.137519836425781,True
18,2,13.12396240234375,False
18,3,13.114563941955566,False
18,4,13.042647361755371,False
18,5,13.135805130004883,False
18,6,13.184930801391602,False
18,7,13.213154792785645,False
18,8,13.056846618652344,False
18,9,23.7935733795166,False
19,0,13.125804901123047,True
19,1,13.17197036743164,True
19,2,24.683391571044922,False
19,3,23.607622146606445,False
19,4,13.218621253967285,False
19,5,13.210731506347656,False
19,6,13.177349090576172,False
19,7,13.240092277526855,False
19,8,13.113384246826172,False
19,9,13.233634948730469,False
20,0,13.303560256958008,True
20,1,13.269713401794434,True
20,2,23.33388900756836,False
20,3,13.229415893554688,False
20,4,13.27685832977295,False
20,5,13.243047714233398,False
20,6,13.170027732849121,False
20,7,13.302230834960938,False
20,8,24.78396987915039,False
20,9,13.174915313720703,False
